168
163
160
170
160
155
158
157
157
159
155
155
160
163
164
168
173
170
163
160
156
158
163
164
165
164
171
163
172
168
165
168
170
168
159
172
166
154
165
164
164
168
165
154
167
159
160
164
165
164
169
158
163
156
170
174
179
172
163
162
160
164
170
174
167
167
154
164
170
160
167
167
165
168
158
156
167
155
162
170
170
170
164
168
160
166
162
164
162
165
157
166
155
158
160
162
163
167
157
164
163
158
168
158
164
162
164
166
170
162
168
169
167
174
169
175
168
166
168
168
168
166
170
160
165
170
168
162
155
168
164
163
166
168
164
165
166
156
165
164
159
156
163
164
165
165
157
170
166
